PLAN DE ESTUDIOS - ESCUELA: FRNR-EPIF - CÓDIGO: IF05-2020

IF05-2020 | 202 | Créditos: 
IF05E118 | MANEJO DE SISTEMAS AGROFORESTALES | Créditos: 3
IF05E119 | OPERACIONES UNITARIAS | Créditos: 2
IF05E120 | POLÍTICAS PÚBLICAS Y REALIDAD FORESTAL | Créditos: 2
IF05E121 | PRODUCCIÓN DE PLANTAS MEDICINALES, ORNAMENTALES Y FRUTALES NATIVOS | Créditos: 2
IF05E122 | PRODUCCIÓN EN VIVERO FORESTAL | Créditos: 3
IF05E123 | PRODUCCION PISCICULA TROPICAL | Créditos: 3
IF05E126 | PRODUCTOS DIFERENTES A LA MADERA | Créditos: 2
IF05E127 | PULPA Y PAPEL | Créditos: 3
IF05E128 | RECUPERACIÓN DE ÁREAS DEGRADADAS CON ESPECIES FORESTALES | Créditos: 3
IF05E130 | SERVICIOS ECOSISTÉMICOS FORESTALES | Créditos: 2
IF05E132 | TRABAJABILIDAD DE LA MADERA | Créditos: 2
IF05E134 | VARIABILIDAD GENÉTICA FORESTAL | Créditos: 3
IF05E135 | ZOOLOGÍA GENERAL | Créditos: 3
IF05E101 | ADHESIVOS Y ENCOLADO DE LA MADERA | Créditos: 2
IF05E102 | ARBORICULTURA URBANA Y ÁREAS VERDES | Créditos: 3
IF05E103 | CAMINOS E INFRAESTRUCTURA FORESTAL | Créditos: 3
IF05E105 | CONSTRUCCIONES FORESTALES | Créditos: 3
IF05E106 | COSTOS DE OPERACIONES FORESTALES | Créditos: 3
IF05E107 | DEONTOLOGÍA PARA INGENIERÍA | Créditos: 3
IF05E108 | DESARROLLO PERSONAL | Créditos: 3
IF05E109 | DISEÑO DE MUEBLES | Créditos: 3
IF05E111 | FITOQUÍMICA DE PLANTAS MEDICINALES | Créditos: 3
IF05E112 | GESTIÓN DE TÍTULOS HABILITANTES | Créditos: 3
IF05E113 | GESTIÓN DEL RIEGO DE DESASTRES | Créditos: 3
IF05E114 | IMPACTO AMBIENTAL EN INDUSTRIAS FORESTALES | Créditos: 3
IF05E115 | INCENDIOS FORESTALES | Créditos: 2
IF05E116 | MANEJO DE BOSQUES SECUNDARIOS | Créditos: 3
IF05E117 | MANEJO INTEGRADO DE PLAGAS Y ENFERMEDADES FORESTALES | Créditos: 3
IF05E124 | PRODUCCIÓN Y USO DE ABONOS ORGÁNICOS | Créditos: 3
IF05E125 | PRODUCTOS DENDROENERGÉTICOS | Créditos: 2
IF05E129 | SEGURIDAD Y SALUD OCUPACIONAL EN EMPRESAS FORESTALES | Créditos: 2
IF05E131 | SUELOS FORESTALES | Créditos: 2
IF05E133 | TRAZABILIDAD FORESTAL | Créditos: 2
